"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(ElectroPuls (0,1) Waveform)","Position(ElectroPuls (0,1):Position) (mm)","Load(ElectroPuls (0,1):Load) (N)","Displacement(ElectroPuls (0,1):Digital Position) (mm)",
25548,25304,1,1,2,1,-5.00039521113058,3.28872306272388,-1.10140038130486,
25552,25308,1,1,2,1,-5.00090304269222,3.28973378054798,-1.10195135172806,
25556,25312,1,1,2,1,-5.00085655107038,3.29189840704203,-1.10197090950171,
25560,25316,1,1,2,1,-5.00043052688179,3.28916520811617,-1.10132997331974,
25564,25320,1,1,2,1,-5.00058788314032,3.2912481110543,-1.10149973479497,
25568,25324,1,1,2,1,-5.00047254815537,3.291996428743,-1.10162702796171,
25572,25328,1,1,2,1,-5.00062319889153,3.28810140490532,-1.10165418532739,
25576,25332,1,1,2,1,-5.00064018621489,3.29177267849445,-1.10166916099407,
25580,25336,1,1,2,1,-5.00034648433462,3.2925889827311,-1.10156399605122,
25584,25340,1,1,2,1,-5.00073048724962,3.29072144813836,-1.10189413127032,
25588,25344,1,1,2,1,-5.00053960337918,3.2886709086597,-1.10169229504632,
25592,25348,1,1,2,1,-5.00069830074219,3.29482019878924,-1.10182607021804,
25596,25352,1,1,2,1,-5.00034380212566,3.29000852070749,-1.10131957976004,
25600,25356,1,1,2,1,-5.00061336412537,3.28820594586432,-1.10182182338719,
25604,25360,1,1,2,1,-5.00037151828484,3.29407956451178,-1.1014079808969,
25608,25364,1,1,2,1,-5.00045511379718,3.29140853136778,-1.10146743652878,
25612,25368,1,1,2,1,-5.00077072038391,3.28681687824428,-1.1017226934145,
25616,25372,1,1,2,1,-5.00089946641362,3.29061248339713,-1.10207506861619,
25620,25376,1,1,2,1,-5.00033441439433,3.29134240746498,-1.10150934604373,
25624,25380,1,1,2,1,-5.00065717353826,3.29026626423001,-1.10163350996668,
25628,25384,1,1,2,1,-5.00081140055302,3.29145602881908,-1.10164379176769,
25632,25388,1,1,2,1,-5.00044974937928,3.29360971227288,-1.10138428805112,
25636,25392,1,1,2,1,-5.00047165408572,3.29086603596807,-1.10169184801149,
25640,25396,1,1,2,1,-5.00036704793658,3.29141085967422,-1.10159987059602,
25644,25400,1,1,2,1,-5.00039878740919,3.29074822366238,-1.10134539602124,
25648,25404,1,1,2,1,-5.00015291825522,3.29007091931999,-1.10152387467558,
25652,25408,1,1,2,1,-5.00059905901096,3.29030770808458,-1.10166770813088,
25656,25412,1,1,2,1,-5.00064242138902,3.28888581134379,-1.10167910751895,
25660,25416,1,1,2,1,-5.00055524959807,3.29040875658393,-1.10172660496923,
25664,25420,1,1,2,1,-5.00038895264303,3.2898832578212,-1.10141323355611,
25668,25424,1,1,2,1,-5.00067192568749,3.28791048377752,-1.10174515691451,
25672,25428,1,1,2,1,-5.00039074078233,3.29009536653757,-1.1014388262999,
25676,25432,1,1,2,1,-5.00083643450324,3.28948255628347,-1.10199907269575,
25680,25436,1,1,2,1,-5.00063973918007,3.28672048635781,-1.10165116784232,
25684,25440,1,1,2,1,-5.00038627043407,3.29419923946261,-1.1013908818148,
25688,25444,1,1,2,1,-5.0002758528322,3.29412776045501,-1.10146766004619,
25692,25448,1,1,2,1,-5.00048193588671,3.28797963447869,-1.10162434575275,
25696,25452,1,1,2,1,-5.00035944834455,3.29060526564717,-1.10155449656117,
25700,25456,1,1,2,1,-5.00058296575724,3.29213473014534,-1.10175432112845,
25704,25460,1,1,2,1,-5.00079977764756,3.29058710485697,-1.10176929679512,
25708,25464,1,1,2,1,-5.00049445286182,3.28765157610178,-1.10155360249151,
25712,25468,1,1,2,1,-5.00047791257328,3.2892778981477,-1.10175677981999,
25716,25472,1,1,2,1,-5.00063348069251,3.2931468449533,-1.1016388743846,
25720,25476,1,1,2,1,-5.00059816494131,3.28983040526509,-1.10183467563844,
25724,25480,1,1,2,1,-5.00076133265257,3.28974868170917,-1.1018732323922,
25728,25484,1,1,2,1,-5.00060174121991,3.29076428897679,-1.10187535580762,
25732,25488,1,1,2,1,-5.00063839807559,3.29084368422627,-1.10188988443947,
25736,25492,1,1,2,1,-5.00058207168759,3.28670558519661,-1.10155349073281,
25740,25496,1,1,2,1,-5.00030938044411,3.28843481838703,-1.10141446290188,
25744,25500,1,1,2,1,-5.0006173874388,3.29104554839432,-1.10189055499171,
25748,25504,1,1,2,1,-5.00031876817544,3.29152354970574,-1.10154868510843,
25752,25508,1,1,2,1,-5.00048506513048,3.28962202183902,-1.10155885515072,
25756,25512,1,1,2,1,-5.00057178988661,3.28903063200414,-1.10175130364337,
25760,25516,1,1,2,1,-5.00004205361853,3.29242274165154,-1.10118569282961,
25764,25520,1,1,2,1,-5.00058609500102,3.29035636968911,-1.10167530772293,
25768,25524,1,1,2,1,-5.00074568643368,3.2879279460758,-1.10188273188225,
25772,25528,1,1,2,1,-5.00050562873245,3.29055218026042,-1.10151661035965,
25776,25532,1,1,2,1,-5.00070053591632,3.29013005830348,-1.10172582265828,
25780,25536,1,1,2,1,-5.00018868104125,3.28850140795112,-1.10132159141675,
25784,25540,1,1,2,1,-5.00038135305099,3.28590837307274,-1.10160422918557,
25788,25544,1,1,2,1,-5.00043231502109,3.29017452895641,-1.10146844235714,
25792,25548,1,1,2,1,-5.00080111875203,3.2864473760128,-1.10183702257128,
25796,25552,1,1,2,1,-5.00045153751858,3.28996730968356,-1.10163060424031,
25800,25556,1,1,2,1,-5.00023427859344,3.28730139881372,-1.10151538101388,
25804,25560,1,1,2,1,-5.00056195512045,3.29071516171098,-1.10148364154122,
25808,25564,1,1,2,1,-5.00050071134937,3.28908674418926,-1.10162769851394,
25812,25568,1,1,2,1,-5.00050160541902,3.29014658927917,-1.10153672692683,
25816,25572,1,1,2,1,-5.00049042954839,3.29040479846299,-1.10159160045173,
25820,25576,1,1,2,1,-5.00045243158823,3.28790536150336,-1.10130315123017,
25824,25580,1,1,2,1,-5.00068891301086,3.2893184106797,-1.10185568627527,
25828,25584,1,1,2,1,-5.00047254815537,3.29566188156605,-1.10161875781742,
25832,25588,1,1,2,1,-5.00060755267264,3.29133355990052,-1.10175376233491,
25836,25592,1,1,2,1,-5.0005628491901,3.28726856969297,-1.10176281479014,
25840,25596,1,1,2,1,-5.00064510359797,3.29032749868929,-1.10167083737467,
25844,25600,1,1,2,1,-5.00036257758833,3.29417525790632,-1.10137590614813,
25848,25604,1,1,2,1,-5.00067818417505,3.29024204984307,-1.10178304311602,
25852,25608,1,1,2,1,-5.00040191665296,3.29034659080207,-1.10164714452888,
25856,25612,1,1,2,1,-5.00062230482188,3.28831118531525,-1.10180539485733,
25860,25616,1,1,2,1,-5.00043455019522,3.29233217053115,-1.10156578419053,
25864,25620,1,1,2,1,-5.00072467579689,3.28677310608327,-1.10165161487714,
25868,25624,1,1,2,1,-5.00054005041401,3.29127791337669,-1.10185557451656,
25872,25628,1,1,2,1,-5.00059592976718,3.29155847430229,-1.10185915079517,
25876,25632,1,1,2,1,-5.00057715430451,3.29405162483454,-1.10163228062091,
25880,25636,1,1,2,1,-5.00106218709006,3.28478054143488,-1.10212055440975,
25884,25640,1,1,2,1,-5.00050249948867,3.28971398994327,-1.10165105608361,
25888,25644,1,1,2,1,-5.00031116858341,3.2925670966506,-1.10165172663585,
25892,25648,1,1,2,1,-5.00060397639404,3.29104159027338,-1.10158903000148,
25896,25652,1,1,2,1,-5.00058117761794,3.28841572627425,-1.10161641088458,
25900,25656,1,1,2,1,-5.00076133265257,3.29138897359371,-1.10176795569064,
25904,25660,1,1,2,1,-5.00066924347854,3.28893936239183,-1.10178460773792,
25908,25664,1,1,2,1,-5.00070321812527,3.28557193279266,-1.10174023953142,
25912,25668,1,1,2,1,-5.00067192568749,3.29147046431899,-1.10199661400421,
25916,25672,1,1,2,1,-5.00073585166752,3.29200783744454,-1.10199605521068,
25920,25676,1,1,2,1,-5.00038627043407,3.29284486360848,-1.10141043958845,
25924,25680,1,1,2,1,-5.0002986516083,3.29083506949246,-1.10168570128264,
25928,25684,1,1,2,1,-5.00110063208504,3.29234311357141,-1.10209373232019,
25932,25688,1,1,2,1,-5.00057000174731,3.29034030437469,-1.10164803859853,
25936,25692,1,1,2,1,-5.00051456942896,3.2874015159905,-1.10156556067311,
25940,25696,1,1,2,1,-5.00077295555803,3.28705389983952,-1.10189435478773,
25944,25700,1,1,2,1,-5.00051233425483,3.29106859862804,-1.10158478317064,
25948,25704,1,1,2,1,-5.00059145941893,3.29048652201891,-1.1016337334841,
25952,25708,1,1,2,1,-5.00050384059315,3.28896869905293,-1.10157427785222,
25956,25712,1,1,2,1,-5.00058251872242,3.29040456563234,-1.10170313564085,
25960,25716,1,1,2,1,-5.00045556083201,3.2887717243284,-1.10161484626269,
25964,25720,1,1,2,1,-5.00049489989664,3.28971212729812,-1.10158556548158,
25968,25724,1,1,2,1,-5.00066969051337,3.28904367052019,-1.10160389390945,
25972,25728,1,1,2,1,-5.0005346859961,3.29074659384787,-1.10189916041211,
25976,25732,1,1,2,1,-5.00069517149841,3.2949079759419,-1.10191972401411,
25980,25736,1,1,2,1,-5.00078457846349,3.28819267451763,-1.10186529752403,
25984,25740,1,1,2,1,-5.00064465656315,3.28925950452685,-1.10170827654135,
25988,25744,1,1,2,1,-5.00066969051337,3.28758358955383,-1.10165172663585,
25992,25748,1,1,2,1,-5.00090572490117,3.29051446169615,-1.10194431092955,
25996,25752,1,1,2,1,-5.0007336164934,3.28984763473272,-1.10182729956381,
26000,25756,1,1,2,1,-5.00084716333905,3.28652397729456,-1.10185702737975,
26004,25760,1,1,2,1,-5.00057938947864,3.2877956982702,-1.10163071599902,
26008,25764,1,1,2,1,-5.00057044878213,3.29010630957782,-1.1016013234592,
26012,25768,1,1,2,1,-5.00071126475213,3.28699941746891,-1.10188608464345,
26016,25772,1,1,2,1,-5.00053245082197,3.29028232954443,-1.10170414146921,
26020,25776,1,1,2,1,-5.00022936121036,3.28951235860586,-1.10132494417795,
26024,25780,1,1,2,1,-5.00058296575724,3.28620080836117,-1.10171732899658,
26028,25784,1,1,2,1,-5.00063526883181,3.28528112731874,-1.10179824230011,
26032,25788,1,1,2,1,-5.00072601690137,3.29043855890632,-1.10187468525538,
26036,25792,1,1,2,1,-5.00028255835459,3.29103390686214,-1.10134249029487,
26040,25796,1,1,2,1,-5.00044974937928,3.28910630196333,-1.10151526925517,
26044,25800,1,1,2,1,-5.00023338452379,3.28703154809773,-1.10133746115308,
26048,25804,1,1,2,1,-5.00085923327933,3.2906630076468,-1.10194263454895,
26052,25808,1,1,2,1,-5.00057894244382,3.28838103450835,-1.10182104107625,
26056,25812,1,1,2,1,-5.00034469619531,3.28494724817574,-1.10141949204367,
26060,25816,1,1,2,1,-5.00054943814534,3.28966812230647,-1.10164658573535,
26064,25820,1,1,2,1,-5.00039074078233,3.29108792357147,-1.10151772794672,
26068,25824,1,1,2,1,-5.00064420952832,3.28596471808851,-1.10162266937215,
26072,25828,1,1,2,1,-5.00059905901096,3.28736496157944,-1.10173331049162,
26076,25832,1,1,2,1,-5.00071707620486,3.28914658166468,-1.10195995714847,
26080,25836,1,1,2,1,-5.00025528923024,3.28961340710521,-1.10137724725261,
26084,25840,1,1,2,1,-5.00079486026448,3.28325317241251,-1.10208065655152,
26088,25844,1,1,2,1,-5.0005011583842,3.29326163046062,-1.10149090585715,
26092,25848,1,1,2,1,-5.00070053591632,3.29113542102277,-1.10185523924044,
26096,25852,1,1,2,1,-5.00068488969743,3.2900320366025,-1.101738116116,
26100,25856,1,1,2,1,-5.00067147865267,3.28596099279821,-1.10163932141942,
26104,25860,1,1,2,1,-5.00067684307057,3.28969676047564,-1.10173800435729,
26108,25864,1,1,2,1,-5.00051322832448,3.29254451207817,-1.1015739425761,
26112,25868,1,1,2,1,-5.00054988518017,3.29065439291298,-1.10165954974531,
26116,25872,1,1,2,1,-5.00045958414544,3.28924925997853,-1.10137467680236,
26120,25876,1,1,2,1,-5.00042784467284,3.28978267498314,-1.1017021298125,
26124,25880,1,1,2,1,-5.00065940871238,3.29263112507761,-1.10170414146921,
26128,25884,1,1,2,1,-5.00073629870235,3.28970630653203,-1.1018407106086,
26132,25888,1,1,2,1,-5.00061470522985,3.29170585609972,-1.10172459331251,
26136,25892,1,1,2,1,-5.00063079848356,3.28800803981721,-1.10176672634487,
26140,25896,1,1,2,1,-5.00069874777702,3.29181901179254,-1.10194397565343,
26144,25900,1,1,2,1,-5.00069070115016,3.28884250484407,-1.10186786797428,
26148,25904,1,1,2,1,-5.00072467579689,3.28954379074275,-1.10188641991957,
26152,25908,1,1,2,1,-5.00094059361755,3.29162948764861,-1.10194442268826,
26156,25912,1,1,2,1,-5.0007336164934,3.2911489252001,-1.10183724608869,
26160,25916,1,1,2,1,-5.00060442342886,3.28973727300763,-1.10172358748415,
26164,25920,1,1,2,1,-5.00024187818547,3.2947959844023,-1.10136830655608,
26168,25924,1,1,2,1,-5.00070813550835,3.28973168507218,-1.1016012117005,
26172,25928,1,1,2,1,-5.00057626023486,3.28786810860038,-1.10171922889459,
26176,25932,1,1,2,1,-5.00014800087214,3.29340901225805,-1.1011187493644,
26180,25936,1,1,2,1,-5.00061157598607,3.29104322008789,-1.1017620324792,
26184,25940,1,1,2,1,-5.00052082791651,3.28977731987834,-1.10157673654377,
26188,25944,1,1,2,1,-5.00084224595597,3.29205836169422,-1.10176158544437,
26192,25948,1,1,2,1,-5.0003849293296,3.29240527935326,-1.10138384101629,
26196,25952,1,1,2,1,-5.00045511379718,3.28771374188364,-1.10156176087709,
26200,25956,1,1,2,1,-5.00081408276197,3.28977894969285,-1.10237424667358,
26204,25960,1,1,2,1,-5.00046852484195,3.28947766683996,-1.10173174586973,
26208,25964,1,1,2,1,-5.00035140171769,3.29329143278301,-1.10151716915318,
26212,25968,1,1,2,1,-5.00057849540899,3.29021690413356,-1.10166524943934,
26216,25972,1,1,2,1,-5.00050071134937,3.28742596320808,-1.10170961764583,
26220,25976,1,1,2,1,-5.00033620253363,3.29256453551352,-1.10140395758347,
26224,25980,1,1,2,1,-5.00053781523988,3.29240458086133,-1.10170458850404,
26228,25984,1,1,2,1,-5.00079754247343,3.28692770563066,-1.1021110549197,
26232,25988,1,1,2,1,-5.00094551100063,3.2899547368288,-1.10205171104653,
26236,25992,1,1,2,1,-5.00069785370737,3.29216779209673,-1.10205998119081,
26240,25996,1,1,2,1,-5.00054049744883,3.28617240302265,-1.10172124055131,
26244,26000,1,1,2,1,-5.00055524959807,3.28866671770811,-1.10162624565076,
26248,26004,1,1,2,1,-5.00062722220496,3.29158501699567,-1.10181299444938,
26252,26008,1,1,2,1,-5.00059503569753,3.28918942250311,-1.10201963629775,
26256,26012,1,1,2,1,-5.00055614366772,3.28777986578643,-1.10149392334223,
26260,26016,1,1,2,1,-5.00088829054298,3.29159572720528,-1.1020067840465,
26264,26020,1,1,2,1,-5.00045645490166,3.29249654896557,-1.10168056038213,
26268,26024,1,1,2,1,-5.00070411219492,3.28932772390544,-1.10191938873799,
26272,26028,1,1,2,1,-5.00072333469241,3.29011515714228,-1.10185725089716,
26276,26032,1,1,2,1,-5.00060174121991,3.289989894256,-1.10173420456127,
26280,26036,1,1,2,1,-5.00077787294111,3.28955822624266,-1.10203327085995,
26284,26040,1,1,2,1,-5.00054854407569,3.28270741738379,-1.10166223195426,
26288,26044,1,1,2,1,-5.000624539996,3.28905112110078,-1.10179276612349,
26292,26048,1,1,2,1,-5.00055033221499,3.29167721793056,-1.10171062347419,
26296,26052,1,1,2,1,-5.0006790782447,3.28710372559726,-1.10197303291713,
26300,26056,1,1,2,1,-5.00054854407569,3.29029886052012,-1.10184193995437,
26304,26060,1,1,2,1,-5.00036838904106,3.2911819871515,-1.10143402067552,
26308,26064,1,1,2,1,-5.00085029258282,3.28547833487391,-1.10185177472054,
26312,26068,1,1,2,1,-5.0008833731599,3.28703573904932,-1.10204109396941,
26316,26072,1,1,2,1,-5.00050160541902,3.291409695521,-1.10164379176769,
26320,26076,1,1,2,1,-5.00052798047372,3.28680034726858,-1.10169944760354,
26324,26080,1,1,2,1,-5.00034335509084,3.29108838923275,-1.10141524521283,
26328,26084,1,1,2,1,-5.00049266472252,3.28957452438772,-1.10179790702399,
26332,26088,1,1,2,1,-5.00035184875252,3.28947603702545,-1.10152510402135,
26336,26092,1,1,2,1,-5.00046181931956,3.2867209520191,-1.10171788779012,
26340,26096,1,1,2,1,-5.0010277654085,3.28797474503517,-1.10223231311629,
26344,26100,1,1,2,1,-5.00051948681204,3.29020037315786,-1.10163932141942,
26348,26104,1,1,2,1,-5.00045913711061,3.28530184924603,-1.10144575533971,
26352,26108,1,1,2,1,-5.00063929214524,3.28701897524297,-1.10193972882258,
26356,26112,1,1,2,1,-5.00055614366772,3.28981340862811,-1.10163708624529,
26360,26116,1,1,2,1,-5.00075105085159,3.29058291390538,-1.10204075869329,
26364,26120,1,1,2,1,-5.00082749380673,3.28779080882669,-1.1020187422281,
26368,26124,1,1,2,1,-5.00059056534928,3.29128769226372,-1.10179745998917,
26372,26128,1,1,2,1,-5.00063929214524,3.2913361210376,-1.10178594884239,
26376,26132,1,1,2,1,-5.00090706600565,3.28660011291504,-1.1019161477355,
26380,26136,1,1,2,1,-5.00044796123998,3.29106929711998,-1.10160344687463,
26384,26140,1,1,2,1,-5.00011179105129,3.29310796223581,-1.10155326721539,
26388,26144,1,1,2,1,-5.00055793180702,3.28511581756175,-1.10172571089957,
26392,26148,1,1,2,1,-5.00065627946861,3.29053425230086,-1.10190910693699,
26396,26152,1,1,2,1,-5.00038001194652,3.2897274941206,-1.10149794665566,
26400,26156,1,1,2,1,-5.00041041031464,3.28889698721468,-1.10163127479255,
26404,26160,1,1,2,1,-5.00060934081194,3.28618218190968,-1.10197549160867,
26408,26164,1,1,2,1,-5.00047076001607,3.28999222256243,-1.10143659112577,
26412,26168,1,1,2,1,-5.00084895147835,3.29118175432086,-1.10213038917593,
26416,26172,1,1,2,1,-5.00060799970746,3.2882175873965,-1.10177555528269,
26420,26176,1,1,2,1,-5.00051680460309,3.28904623165727,-1.10170067694931,
26424,26180,1,1,2,1,-5.00064823284175,3.28847207129002,-1.10184283402402,
26428,26184,1,1,2,1,-5.00061157598607,3.28794214874506,-1.10193134691959,
26432,26188,1,1,2,1,-5.00076759114013,3.28840455040336,-1.10186920907876,
26436,26192,1,1,2,1,-5.00050562873245,3.28880175948143,-1.10175398585233,
26440,26196,1,1,2,1,-5.00044170275242,3.28974495641887,-1.10184026357377,
26444,26200,1,1,2,1,-5.00051099315036,3.28882597386837,-1.10176247951402,
26448,26204,1,1,2,1,-5.00032815590677,3.29134962521493,-1.10162211057862,
26452,26208,1,1,2,1,-5.00065359725965,3.2895493786782,-1.10187278535737,
26456,26212,1,1,2,1,-5.00042963281214,3.2862601801753,-1.10172492858863,
26460,26216,1,1,2,1,-5.00045109048375,3.29239224083722,-1.10172336396674,
26464,26220,1,1,2,1,-5.00052708640407,3.28990211710334,-1.10167787817318,
26468,26224,1,1,2,1,-5.0007072414387,3.28867603093386,-1.1021059140192,
26472,26228,1,1,2,1,-5.00031876817544,3.28892772085965,-1.10157025453879,
26476,26232,1,1,2,1,-5.00050205245385,3.29149840399623,-1.10166245547168,
26480,26236,1,1,2,1,-5.00081587090127,3.2868564594537,-1.10174225118814,
26484,26240,1,1,2,1,-5.00036838904106,3.28784435987473,-1.10170861181747,
26488,26244,1,1,2,1,-5.00059682383683,3.29223647713661,-1.10164200362838,
26492,26248,1,1,2,1,-5.00076625003565,3.2871151342988,-1.10188317891708,
26496,26252,1,1,2,1,-5.00057626023486,3.29065904952586,-1.10178136673543,
26500,26256,1,1,2,1,-5.00079620136895,3.29028768464923,-1.10210926678039,
26504,26260,1,1,2,1,-5.00055971994632,3.2937191426754,-1.10158098337461,
26508,26264,1,1,2,1,-5.00070098295115,3.28670139424503,-1.10209663804655,
26512,26268,1,1,2,1,-5.00107291592587,3.28549183905125,-1.10217319276053,
26516,26272,1,1,2,1,-5.0008234704933,3.29123064875603,-1.10193257626537,
26520,26276,1,1,2,1,-5.0007054532994,3.28943599015474,-1.10176169720308,
26524,26280,1,1,2,1,-5.00014353052389,3.28819709829986,-1.10125163046646,
26528,26284,1,1,2,1,-5.00085833920968,3.28479404561222,-1.1021248012406,
26532,26288,1,1,2,1,-5.00060799970746,3.28849907964468,-1.10178807225782,
26536,26292,1,1,2,1,-5.00060174121991,3.29079828225076,-1.10176583227522,
26540,26296,1,1,2,1,-5.0006227518567,3.28958872705698,-1.10185054537477,
26544,26300,1,1,2,1,-5.00078636660279,3.28621361404657,-1.10202086564353,
26548,26304,1,1,2,1,-5.0004412557176,3.29145998694003,-1.10160679963582,
26552,26308,1,1,2,1,-5.00042248025493,3.28994612209499,-1.10173353400903,
26556,26312,1,1,2,1,-5.0002740646929,3.28743294812739,-1.10161015239702,
26560,26316,1,1,2,1,-5.00070008888149,3.2906427513808,-1.10175242123044,
26564,26320,1,1,2,1,-5.00045511379718,3.2928166911006,-1.10169218328761,
26568,26324,1,1,2,1,-5.00102150692095,3.28816473484039,-1.10231881435514,
26572,26328,1,1,2,1,-5.00066343202581,3.28909093514085,-1.10191167738724,
26576,26332,1,1,2,1,-5.00046718373747,3.28761734999716,-1.10160948184478,
26580,26336,1,1,2,1,-5.00031429782719,3.28587787225842,-1.10131343303118,
26584,26340,1,1,2,1,-5.00074300422473,3.2850825227797,-1.10209842618586,
26588,26344,1,1,2,1,-5.00032368555852,3.29284183681011,-1.10152745095419,
26592,26348,1,1,2,1,-5.00036570683211,3.29136359505355,-1.10171609965081,
26596,26352,1,1,2,1,-5.00072646393619,3.28675494529307,-1.10187658515339,
26600,26356,1,1,2,1,-5.00040504589674,3.28476680442691,-1.10171822306624,
26604,26360,1,1,2,1,-5.00061068191642,3.29235848039389,-1.10169866529259,
26608,26364,1,1,2,1,-5.00066387906064,3.28867114149034,-1.10167061385725,
26612,26368,1,1,2,1,-5.00027674690186,3.28900548629463,-1.10135210154364,
26616,26372,1,1,2,1,-5.0005874361055,3.28912353143096,-1.1016594379866,
26620,26376,1,1,2,1,-5.00055033221499,3.29258199781179,-1.10183601674292,
26624,26380,1,1,2,1,-5.00043767943899,3.29057546332479,-1.10149280575516,
26628,26384,1,1,2,1,-5.00050875797623,3.28817428089678,-1.10178594884239,
26632,26388,1,1,2,1,-5.00045511379718,3.28939105384052,-1.10153896210096,
26636,26392,1,1,2,1,-5.00045690193649,3.29135823994875,-1.10140541044665,
